試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,14,,久堀雄世,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,16,,小寺秀哉,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,17,,碩幸輝,4,■,■,■,■,nan,12,5,0,41.7,41.7,1.25,0,0,0,-,1,0.25,8,0,0,2,6.2,0,0,0,-,6
2016-02-21,奈良ドリーマーズ,千葉ZELVA,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,153,60,9,39.2,33.3,15.00,25,7,1,28.0,7,1.75,87,2,9,42,13.9,86,35,0,40.7,69
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,2,,篠田学,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,5,,荒木優,3,nan,□,□,□,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,2,0.67,3,0,0,2,16.7,0,0,0,-,3
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,6,L,古家康隆,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,10,,吉岡佳徳,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,19,0,0,9,11.8,0,0,0,-,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,12,,大町和幸,4,■,■,■,■,nan,52,19,1,36.5,34.6,4.75,4,1,0,25.0,1,0.25,17,2,1,9,23.8,20,6,0,30.0,22
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,13,,中野壮一朗,4,■,■,■,■,nan,14,3,1,21.4,14.3,0.75,0,0,0,-,4,1.00,15,0,0,7,11.7,2,2,0,100.0,7
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,17,,浅野晶,4,■,■,■,■,nan,37,18,0,48.6,48.6,4.50,4,4,0,100.0,3,0.75,15,1,0,11,25.0,8,3,0,37.5,22
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,18,,上田日登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,21,L,冷水亮,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,15,0,62.5,0
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,25,,石田将太,4,■,■,■,■,nan,14,2,2,14.3,0.0,0.50,0,0,0,-,4,1.00,6,0,1,3,12.5,1,0,0,0.0,6
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,28,,関根翔太,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,2,1,0,36.0,0,0,0,-,2
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,29,,大井手脩輔,3,■,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,1,2,21.7,4,0,0,0.0,1
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,30,,市川一樹,4,□,■,■,■,nan,27,12,3,44.4,33.3,3.00,4,3,0,75.0,1,0.25,9,0,2,5,13.9,19,8,0,42.1,13
2016-02-21,千葉ZELVA,奈良ドリーマーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,148,55,7,37.2,32.4,13.75,12,8,0,66.7,15,3.75,95,6,6,48,18.3,78,34,0,43.6,76
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,1,,岡本侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,2,,尾松航洋,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,0
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,10,0,76.9,0
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,4,,今田善仁,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,5,L,大賀惠介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,6,,塩大地,3,■,■,■,nan,nan,18,8,1,44.4,38.9,2.67,0,0,0,-,1,0.33,14,1,1,2,10.7,3,0,0,0.0,10
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,7,,田畑翔伍,3,■,■,■,nan,nan,13,4,0,30.8,30.8,1.33,1,0,0,0.0,1,0.33,7,0,2,1,3.6,14,6,0,42.9,5
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,9,,内園徹,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,3,1,6.2,4,2,0,50.0,0
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,10,,松本永志,3,■,■,■,nan,nan,33,16,1,48.5,45.5,5.33,13,5,0,38.5,0,-,11,1,2,4,16.4,0,0,0,-,17
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,11,,毛利光生,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,10,1,0,3,15.5,0,0,0,-,2
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,12,,新谷俊揮,3,■,■,■,nan,nan,26,12,3,46.2,34.6,4.00,4,0,2,0.0,0,-,13,0,1,3,5.8,27,20,0,74.1,12
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,13,,平田英貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,14,,森田有智夢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,19,,黒木隆生,3,■,■,■,nan,nan,18,10,0,55.6,55.6,3.33,0,0,0,-,0,-,8,0,2,0,0.0,1,1,0,100.0,10
2016-02-21,きんでんトリニティーブリッツ,近畿クラブスフィーダ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,111,51,5,45.9,41.4,17.00,18,5,2,27.8,2,0.67,72,3,11,18,9.9,62,39,0,62.9,56
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,2,,梶野喜宏,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,6,,勝将哉,2,nan,■,■,nan,nan,19,7,0,36.8,36.8,3.50,4,0,0,0.0,1,0.50,7,0,4,1,3.6,3,2,0,66.7,8
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,8,,小林洸,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,0
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,9,,本多駿,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,10,,繁田康平,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,9,0,1,3,8.3,1,1,0,100.0,2
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,12,,中田雄大,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,11,0,0,4,9.1,1,0,0,0.0,0
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,13,,那須野裕進,2,nan,□,■,nan,nan,4,3,0,75.0,75.0,1.50,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,3
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,16,L,大原悠,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,9,0,56.2,0
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,19,,清水夢斗,2,■,■,nan,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,6,0,1,2,8.3,0,0,0,-,1
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,22,,川口喬,1,■,nan,nan,nan,nan,11,6,4,54.5,18.2,6.00,6,3,2,50.0,1,1.00,3,0,0,0,0.0,0,0,0,-,7
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,23,,米澤寛武,3,■,■,■,nan,nan,27,15,1,55.6,51.9,5.00,0,0,0,-,1,0.33,9,0,0,0,0.0,38,29,0,76.3,16
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,24,,小林空,3,■,■,■,nan,nan,26,9,5,34.6,15.4,3.00,5,1,1,20.0,0,-,16,2,1,8,22.5,1,1,0,100.0,11
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,25,,新屋政樹,1,nan,nan,□,nan,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,29,L,米澤晃希,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-21,近畿クラブスフィーダ,きんでんトリニティーブリッツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,94,42,10,44.7,34.0,14.00,15,4,3,26.7,5,1.67,69,2,7,22,10.3,60,42,0,70.0,49
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,1,,伊藤優介,4,■,■,■,■,nan,17,5,2,29.4,17.6,1.25,0,0,0,-,2,0.50,12,0,2,3,6.2,23,7,0,30.4,7
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,2,,早川紘司,3,□,nan,□,□,nan,4,0,1,0.0,-25.0,-,0,0,0,-,0,-,4,0,0,1,6.2,1,1,0,100.0,0
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,6,,大貫智博,4,■,■,■,■,nan,4,3,0,75.0,75.0,0.75,0,0,0,-,2,0.50,17,0,1,3,4.4,0,0,0,-,5
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,7,,新妻知之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,8,,西片圭佑,4,■,■,■,■,nan,47,20,5,42.6,31.9,5.00,18,9,4,50.0,3,0.75,15,0,4,2,3.3,1,1,0,100.0,23
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,9,L,大澤満,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,18,0,56.2,0
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,12,,橋本淳,4,■,■,■,■,nan,12,7,0,58.3,58.3,1.75,0,0,0,-,3,0.75,19,3,3,4,20.0,0,0,0,-,13
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,13,,小関和樹,4,■,■,■,■,nan,5,3,0,60.0,60.0,0.75,0,0,0,-,0,-,12,0,0,3,6.2,0,0,0,-,3
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,16,,松本敬三,4,■,■,■,■,nan,30,11,1,36.7,33.3,2.75,3,0,0,0.0,1,0.25,15,0,2,6,10.0,20,12,0,60.0,12
2016-02-27,東京トヨペットグリーンスパークル,奈良ドリーマーズ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,119,49,9,41.2,33.6,12.25,21,9,4,42.9,11,2.75,94,3,12,22,8.8,77,39,0,50.6,63
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,1,,渡邊徹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,2,L,米村尊,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,25,0,78.1,0
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,3,,松島真,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,13,0,1,6,11.5,0,0,0,-,1
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,4,,下町浩二,4,■,■,■,■,nan,18,9,2,50.0,38.9,2.25,0,0,0,-,5,1.25,10,0,0,6,15.0,0,0,0,-,14
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,5,,清水久雄,4,■,■,■,■,nan,18,4,0,22.2,22.2,1.00,0,0,0,-,1,0.25,13,1,6,4,13.8,39,29,0,74.4,6
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,6,,岩田晃祐,2,nan,□,□,nan,nan,3,3,0,100.0,100.0,1.50,0,0,0,-,0,-,3,0,0,2,16.7,1,0,0,0.0,3
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,7,,野口将秀,4,■,■,■,■,nan,34,12,4,35.3,23.5,3.00,10,2,0,20.0,1,0.25,19,1,2,8,14.7,6,3,0,50.0,14
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,9,,河田浩忠,4,■,■,■,■,nan,39,14,5,35.9,23.1,3.50,4,2,0,50.0,1,0.25,12,1,0,5,17.1,2,1,0,50.0,16
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,12,,古牧佑太,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,13,L,田中佑輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,14,,久堀雄世,1,nan,nan,nan,□,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,15,,山下博史,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,2,12.5,0,0,0,-,0
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,16,,小寺秀哉,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-,0
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,17,,碩幸輝,4,■,■,■,■,nan,14,6,3,42.9,21.4,1.50,0,0,0,-,0,-,10,0,0,2,5.0,0,0,0,-,6
2016-02-27,奈良ドリーマーズ,東京トヨペットグリーンスパークル,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,129,48,15,37.2,25.6,12.00,14,4,0,28.6,9,2.25,88,3,11,38,13.5,80,58,0,72.5,60
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,1,,市川智之,3,■,■,■,nan,nan,9,5,0,55.6,55.6,1.67,0,0,0,-,6,2.00,4,0,0,1,6.2,0,0,0,-,11
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,4,,小林哲也,3,■,■,■,nan,nan,24,11,0,45.8,45.8,3.67,11,5,0,45.5,1,0.33,15,1,3,7,17.0,1,1,0,100.0,13
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,5,L,峰尾拓,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,0,44.4,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,6,,峯村幸太,3,■,■,■,nan,nan,17,14,0,82.4,82.4,4.67,0,0,0,-,0,-,10,2,2,3,25.5,2,1,0,50.0,16
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,7,,栗木勇,3,■,■,■,nan,nan,15,5,1,33.3,26.7,1.67,3,2,0,66.7,0,-,20,1,1,9,15.2,22,12,0,54.5,6
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,9,,小池和貴,1,nan,nan,□,nan,nan,3,0,2,0.0,-66.7,-,1,0,1,0.0,0,-,2,0,0,0,0.0,0,0,0,-,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,10,,杉山嵩樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,11,,片桐成基,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,12,L,藤森圭,1,nan,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,0,33.3,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,14,,杉山奨弥,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,16,,森崎健史,3,■,■,■,nan,nan,12,6,1,50.0,41.7,2.00,0,0,0,-,2,0.67,12,0,2,1,2.1,0,0,0,-,8
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,19,,村松俊輔,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,20,,多田将希,3,■,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,1,1,3.6,0,0,0,-,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,26,,池田浩基,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,VC長野トライデンツ,千葉ZELVA,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,82,41,4,50.0,45.1,13.67,15,7,1,46.7,9,3.00,73,4,9,24,12.9,37,19,0,51.4,54
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,3,,藤原裕和,2,■,■,nan,nan,nan,4,2,1,50.0,25.0,1.00,0,0,0,-,1,0.50,3,0,1,1,8.3,0,0,0,-,3
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,5,,荒木優,3,■,■,■,nan,nan,1,0,1,0.0,-100.0,-,1,0,1,0.0,0,-,5,0,1,2,10.0,0,0,0,-,0
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,6,L,古家康隆,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,12,,大町和幸,3,■,■,■,nan,nan,23,7,0,30.4,30.4,2.33,1,0,0,0.0,1,0.33,9,0,3,6,16.7,14,9,0,64.3,8
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,13,,中野壮一朗,3,■,■,■,nan,nan,6,2,1,33.3,16.7,0.67,0,0,0,-,0,-,7,0,0,1,3.6,5,3,0,60.0,2
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,17,,浅野晶,3,■,■,■,nan,nan,18,3,0,16.7,16.7,1.00,4,1,0,25.0,3,1.00,8,0,2,2,6.2,9,2,0,22.2,6
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,18,,上田日登,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,21,L,冷水亮,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,16,0,64.0,0
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,25,,石田将太,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,2,0.67,8,0,2,3,9.4,1,1,0,100.0,6
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,28,,関根翔太,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,29,,大井手脩輔,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,1,1,0,100.0,0
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,30,,市川一樹,2,nan,□,■,nan,nan,5,2,0,40.0,40.0,1.00,0,0,0,-,0,-,2,0,1,0,0.0,7,3,0,42.9,2
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,33,,渡辺大亮,3,□,□,□,nan,nan,6,5,0,83.3,83.3,1.67,0,0,0,-,1,0.33,4,1,2,1,31.2,1,1,0,100.0,7
2016-02-27,千葉ZELVA,VC長野トライデンツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,75,25,3,33.3,29.3,8.33,6,1,1,16.7,8,2.67,51,1,13,18,10.8,63,36,0,57.1,34
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,2,,尾松航洋,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0,0,-,0
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,3,L,長濱裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,10,0,71.4,0
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,5,L,大賀惠介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,6,,塩大地,3,■,■,■,nan,nan,10,6,1,60.0,50.0,2.00,0,0,0,-,3,1.00,8,0,2,0,0.0,1,1,0,100.0,9
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,7,,田畑翔伍,3,■,■,■,nan,nan,12,7,1,58.3,50.0,2.33,2,0,1,0.0,1,0.33,12,0,1,3,6.2,6,4,0,66.7,8
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,8,,福田好秀,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,1,1,0,100.0,0
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,9,,内園徹,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,6.2,3,3,0,100.0,0
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,10,,松本永志,3,■,■,■,nan,nan,29,10,3,34.5,24.1,3.33,8,2,3,25.0,1,0.33,7,0,1,2,7.1,0,0,0,-,11
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,11,,毛利光生,3,■,■,■,nan,nan,5,3,0,60.0,60.0,1.00,0,0,0,-,2,0.67,16,0,2,2,3.1,0,0,0,-,5
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,12,,新谷俊揮,3,■,■,■,nan,nan,14,7,1,50.0,42.9,2.33,2,0,0,0.0,1,0.33,13,1,0,3,11.9,26,14,0,53.8,9
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,13,,平田英貴,1,nan,nan,■,nan,nan,3,1,1,33.3,0.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,1,1,0,100.0,1
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,15,,小野義隆,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,16,,山本寛生,2,nan,□,□,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,1
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,19,,黒木隆生,2,■,■,nan,nan,nan,7,2,2,28.6,0.0,1.00,0,0,0,-,0,-,6,1,0,3,25.8,1,1,0,100.0,3
2016-02-28,きんでんトリニティーブリッツ,兵庫デルフィーノ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,82,37,9,45.1,34.1,12.33,12,2,4,16.7,8,2.67,73,2,10,16,7.7,53,35,0,66.0,47
2016-02-28,兵庫デルフィーノ,きんでんトリニティーブリッツ,0,3,0,2,,白川佑樹,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0,0,-,0
2016-02-28,兵庫デルフィーノ,きんでんトリニティーブリッツ,0,3,0,4,,川合翔太,3,■,■,■,nan,nan,33,13,6,39.4,21.2,4.33,13,4,4,30.8,1,0.33,8,0,2,3,9.4,0,0,0,-,14
2016-02-28,兵庫デルフィーノ,きんでんトリニティーブリッツ,0,3,0,5,,納庄皓仁,3,■,■,■,nan,nan,8,6,2,75.0,50.0,2.00,0,0,0,-,1,0.33,8,0,2,2,6.2,1,1,0,100.0,7
2016-02-28,兵庫デルフィーノ,きんでんトリニティーブリッツ,0,3,0,7,,田中寛人,3,■,■,■,nan,nan,12,2,0,16.7,16.7,0.67,0,0,0,-,1,0.33,8,0,0,3,9.4,1,1,0,100.0,3
